"archive_path","archive_group","archive_stem","numeric_id","archive_role","size_bytes","reason"
"ch/211751_vfx.arc","ch","211751_vfx","211751","vfx","365912","not_present_in_gbm_archive_lookup_index"
"ch/211751.arc","ch","211751","211751","base","62432","not_present_in_gbm_archive_lookup_index"
"ch/211752_vfx.arc","ch","211752_vfx","211752","vfx","310168","not_present_in_gbm_archive_lookup_index"
"ch/211752.arc","ch","211752","211752","base","95720","not_present_in_gbm_archive_lookup_index"
"ch/211753_vfx.arc","ch","211753_vfx","211753","vfx","373904","not_present_in_gbm_archive_lookup_index"
"ch/211753.arc","ch","211753","211753","base","48728","not_present_in_gbm_archive_lookup_index"
"ch/211754_vfx.arc","ch","211754_vfx","211754","vfx","400312","not_present_in_gbm_archive_lookup_index"
"ch/211754.arc","ch","211754","211754","base","104664","not_present_in_gbm_archive_lookup_index"
"ch/211755_vfx.arc","ch","211755_vfx","211755","vfx","373984","not_present_in_gbm_archive_lookup_index"
"ch/211755.arc","ch","211755","211755","base","57552","not_present_in_gbm_archive_lookup_index"
"ch/211756_vfx.arc","ch","211756_vfx","211756","vfx","373904","not_present_in_gbm_archive_lookup_index"
"ch/211756.arc","ch","211756","211756","base","91656","not_present_in_gbm_archive_lookup_index"
"ch/211757_vfx.arc","ch","211757_vfx","211757","vfx","359048","not_present_in_gbm_archive_lookup_index"
"ch/211757.arc","ch","211757","211757","base","102944","not_present_in_gbm_archive_lookup_index"
"ch/211758_vfx.arc","ch","211758_vfx","211758","vfx","392512","not_present_in_gbm_archive_lookup_index"
"ch/211758.arc","ch","211758","211758","base","128320","not_present_in_gbm_archive_lookup_index"
"ch/211759_vfx.arc","ch","211759_vfx","211759","vfx","390872","not_present_in_gbm_archive_lookup_index"
"ch/211759.arc","ch","211759","211759","base","69440","not_present_in_gbm_archive_lookup_index"
"ch/211761_vfx.arc","ch","211761_vfx","211761","vfx","350912","not_present_in_gbm_archive_lookup_index"
"ch/211761.arc","ch","211761","211761","base","66328","not_present_in_gbm_archive_lookup_index"
"ch/211762_vfx.arc","ch","211762_vfx","211762","vfx","357760","not_present_in_gbm_archive_lookup_index"
"ch/211762.arc","ch","211762","211762","base","106568","not_present_in_gbm_archive_lookup_index"
"ch/211763_vfx.arc","ch","211763_vfx","211763","vfx","384184","not_present_in_gbm_archive_lookup_index"
"ch/211763.arc","ch","211763","211763","base","60784","not_present_in_gbm_archive_lookup_index"
"ch/211764_vfx.arc","ch","211764_vfx","211764","vfx","356616","not_present_in_gbm_archive_lookup_index"
"ch/211764.arc","ch","211764","211764","base","75848","not_present_in_gbm_archive_lookup_index"
"ch/211765_vfx.arc","ch","211765_vfx","211765","vfx","373976","not_present_in_gbm_archive_lookup_index"
"ch/211765.arc","ch","211765","211765","base","54112","not_present_in_gbm_archive_lookup_index"
"ch/211766_vfx.arc","ch","211766_vfx","211766","vfx","379000","not_present_in_gbm_archive_lookup_index"
"ch/211766.arc","ch","211766","211766","base","61960","not_present_in_gbm_archive_lookup_index"
"ch/211771_vfx.arc","ch","211771_vfx","211771","vfx","366136","not_present_in_gbm_archive_lookup_index"
"ch/211771.arc","ch","211771","211771","base","83472","not_present_in_gbm_archive_lookup_index"
"ch/211772_vfx.arc","ch","211772_vfx","211772","vfx","317664","not_present_in_gbm_archive_lookup_index"
"ch/211772.arc","ch","211772","211772","base","99840","not_present_in_gbm_archive_lookup_index"
"ch/211774_vfx.arc","ch","211774_vfx","211774","vfx","384152","not_present_in_gbm_archive_lookup_index"
"ch/211774.arc","ch","211774","211774","base","83944","not_present_in_gbm_archive_lookup_index"
"ch/211775_vfx.arc","ch","211775_vfx","211775","vfx","373720","not_present_in_gbm_archive_lookup_index"
"ch/211775.arc","ch","211775","211775","base","66824","not_present_in_gbm_archive_lookup_index"
"ch/211776_vfx.arc","ch","211776_vfx","211776","vfx","400312","not_present_in_gbm_archive_lookup_index"
"ch/211776.arc","ch","211776","211776","base","115296","not_present_in_gbm_archive_lookup_index"
"ch/211777_vfx.arc","ch","211777_vfx","211777","vfx","382648","not_present_in_gbm_archive_lookup_index"
"ch/211777.arc","ch","211777","211777","base","56512","not_present_in_gbm_archive_lookup_index"
"ch/211778_vfx.arc","ch","211778_vfx","211778","vfx","373904","not_present_in_gbm_archive_lookup_index"
"ch/211778.arc","ch","211778","211778","base","57152","not_present_in_gbm_archive_lookup_index"
"ch/211779_vfx.arc","ch","211779_vfx","211779","vfx","365936","not_present_in_gbm_archive_lookup_index"
"ch/211779.arc","ch","211779","211779","base","84440","not_present_in_gbm_archive_lookup_index"
"ch/211780_vfx.arc","ch","211780_vfx","211780","vfx","378376","not_present_in_gbm_archive_lookup_index"
"ch/211780.arc","ch","211780","211780","base","80392","not_present_in_gbm_archive_lookup_index"
"ch/211781_vfx.arc","ch","211781_vfx","211781","vfx","296312","not_present_in_gbm_archive_lookup_index"
"ch/211781.arc","ch","211781","211781","base","105416","not_present_in_gbm_archive_lookup_index"
"ch/211782_vfx.arc","ch","211782_vfx","211782","vfx","366232","not_present_in_gbm_archive_lookup_index"
"ch/211782.arc","ch","211782","211782","base","93832","not_present_in_gbm_archive_lookup_index"
"ch/211783_vfx.arc","ch","211783_vfx","211783","vfx","301432","not_present_in_gbm_archive_lookup_index"
"ch/211783.arc","ch","211783","211783","base","89736","not_present_in_gbm_archive_lookup_index"
"ch/211784_vfx.arc","ch","211784_vfx","211784","vfx","382592","not_present_in_gbm_archive_lookup_index"
"ch/211784.arc","ch","211784","211784","base","162264","not_present_in_gbm_archive_lookup_index"
"ch/211785_vfx.arc","ch","211785_vfx","211785","vfx","380856","not_present_in_gbm_archive_lookup_index"
"ch/211785.arc","ch","211785","211785","base","71368","not_present_in_gbm_archive_lookup_index"
"ch/211786_vfx.arc","ch","211786_vfx","211786","vfx","312048","not_present_in_gbm_archive_lookup_index"
"ch/211786.arc","ch","211786","211786","base","111024","not_present_in_gbm_archive_lookup_index"
"ch/211787_vfx.arc","ch","211787_vfx","211787","vfx","330896","not_present_in_gbm_archive_lookup_index"
"ch/211787.arc","ch","211787","211787","base","90096","not_present_in_gbm_archive_lookup_index"
"ch/211788_vfx.arc","ch","211788_vfx","211788","vfx","295672","not_present_in_gbm_archive_lookup_index"
"ch/211788.arc","ch","211788","211788","base","105160","not_present_in_gbm_archive_lookup_index"
"ch/211789_vfx.arc","ch","211789_vfx","211789","vfx","161944","not_present_in_gbm_archive_lookup_index"
"ch/211789.arc","ch","211789","211789","base","70440","not_present_in_gbm_archive_lookup_index"
"ch/211790_vfx.arc","ch","211790_vfx","211790","vfx","151208","not_present_in_gbm_archive_lookup_index"
"ch/211790.arc","ch","211790","211790","base","77328","not_present_in_gbm_archive_lookup_index"
"ch/211791_vfx.arc","ch","211791_vfx","211791","vfx","340768","not_present_in_gbm_archive_lookup_index"
"ch/211791.arc","ch","211791","211791","base","66216","not_present_in_gbm_archive_lookup_index"
"ch/211792_vfx.arc","ch","211792_vfx","211792","vfx","303232","not_present_in_gbm_archive_lookup_index"
"ch/211792.arc","ch","211792","211792","base","155840","not_present_in_gbm_archive_lookup_index"
"ch/211793_vfx.arc","ch","211793_vfx","211793","vfx","392736","not_present_in_gbm_archive_lookup_index"
"ch/211793.arc","ch","211793","211793","base","70312","not_present_in_gbm_archive_lookup_index"
"ch/211794_vfx.arc","ch","211794_vfx","211794","vfx","382504","not_present_in_gbm_archive_lookup_index"
"ch/211794.arc","ch","211794","211794","base","54144","not_present_in_gbm_archive_lookup_index"
"ch/211795_vfx.arc","ch","211795_vfx","211795","vfx","386480","not_present_in_gbm_archive_lookup_index"
"ch/211795.arc","ch","211795","211795","base","102256","not_present_in_gbm_archive_lookup_index"
"ch/211796_vfx.arc","ch","211796_vfx","211796","vfx","384000","not_present_in_gbm_archive_lookup_index"
"ch/211796.arc","ch","211796","211796","base","89504","not_present_in_gbm_archive_lookup_index"
"ch/211797_vfx.arc","ch","211797_vfx","211797","vfx","351016","not_present_in_gbm_archive_lookup_index"
"ch/211797.arc","ch","211797","211797","base","62736","not_present_in_gbm_archive_lookup_index"
"ch/211798_vfx.arc","ch","211798_vfx","211798","vfx","152776","not_present_in_gbm_archive_lookup_index"
"ch/211798.arc","ch","211798","211798","base","82184","not_present_in_gbm_archive_lookup_index"
"ch/211799_vfx.arc","ch","211799_vfx","211799","vfx","378336","not_present_in_gbm_archive_lookup_index"
"ch/211799.arc","ch","211799","211799","base","75136","not_present_in_gbm_archive_lookup_index"
"ch/211800_vfx.arc","ch","211800_vfx","211800","vfx","378504","not_present_in_gbm_archive_lookup_index"
"ch/211800.arc","ch","211800","211800","base","93064","not_present_in_gbm_archive_lookup_index"
"ch/211801_vfx.arc","ch","211801_vfx","211801","vfx","373904","not_present_in_gbm_archive_lookup_index"
"ch/211801.arc","ch","211801","211801","base","69336","not_present_in_gbm_archive_lookup_index"
"ch/211802_vfx.arc","ch","211802_vfx","211802","vfx","295480","not_present_in_gbm_archive_lookup_index"
"ch/211802.arc","ch","211802","211802","base","107880","not_present_in_gbm_archive_lookup_index"
"ch/211804_vfx.arc","ch","211804_vfx","211804","vfx","373984","not_present_in_gbm_archive_lookup_index"
"ch/211804.arc","ch","211804","211804","base","68672","not_present_in_gbm_archive_lookup_index"
"ch/211805_vfx.arc","ch","211805_vfx","211805","vfx","370040","not_present_in_gbm_archive_lookup_index"
"ch/211805.arc","ch","211805","211805","base","105704","not_present_in_gbm_archive_lookup_index"
"ch/211807_vfx.arc","ch","211807_vfx","211807","vfx","295296","not_present_in_gbm_archive_lookup_index"
"ch/211807.arc","ch","211807","211807","base","66856","not_present_in_gbm_archive_lookup_index"
"ch/211808_vfx.arc","ch","211808_vfx","211808","vfx","299976","not_present_in_gbm_archive_lookup_index"
"ch/211808.arc","ch","211808","211808","base","85352","not_present_in_gbm_archive_lookup_index"
"ch/211809_vfx.arc","ch","211809_vfx","211809","vfx","373976","not_present_in_gbm_archive_lookup_index"
"ch/211809.arc","ch","211809","211809","base","65704","not_present_in_gbm_archive_lookup_index"
"ch/211810_vfx.arc","ch","211810_vfx","211810","vfx","378360","not_present_in_gbm_archive_lookup_index"
"ch/211810.arc","ch","211810","211810","base","58104","not_present_in_gbm_archive_lookup_index"
"ch/211811_vfx.arc","ch","211811_vfx","211811","vfx","378360","not_present_in_gbm_archive_lookup_index"
"ch/211811.arc","ch","211811","211811","base","93496","not_present_in_gbm_archive_lookup_index"
"ch/211812_vfx.arc","ch","211812_vfx","211812","vfx","373712","not_present_in_gbm_archive_lookup_index"
"ch/211812.arc","ch","211812","211812","base","53368","not_present_in_gbm_archive_lookup_index"
"ch/211813_vfx.arc","ch","211813_vfx","211813","vfx","396448","not_present_in_gbm_archive_lookup_index"
"ch/211813.arc","ch","211813","211813","base","69592","not_present_in_gbm_archive_lookup_index"
"ch/211814_vfx.arc","ch","211814_vfx","211814","vfx","366216","not_present_in_gbm_archive_lookup_index"
"ch/211814.arc","ch","211814","211814","base","68920","not_present_in_gbm_archive_lookup_index"
"ch/211815_vfx.arc","ch","211815_vfx","211815","vfx","310080","not_present_in_gbm_archive_lookup_index"
"ch/211815.arc","ch","211815","211815","base","80488","not_present_in_gbm_archive_lookup_index"
"ch/211816_vfx.arc","ch","211816_vfx","211816","vfx","382592","not_present_in_gbm_archive_lookup_index"
"ch/211816.arc","ch","211816","211816","base","162264","not_present_in_gbm_archive_lookup_index"
"ch/211817_vfx.arc","ch","211817_vfx","211817","vfx","373752","not_present_in_gbm_archive_lookup_index"
"ch/211817.arc","ch","211817","211817","base","75912","not_present_in_gbm_archive_lookup_index"
"ch/211818_vfx.arc","ch","211818_vfx","211818","vfx","382400","not_present_in_gbm_archive_lookup_index"
"ch/211818.arc","ch","211818","211818","base","68648","not_present_in_gbm_archive_lookup_index"
"ch/211819_vfx.arc","ch","211819_vfx","211819","vfx","379632","not_present_in_gbm_archive_lookup_index"
"ch/211819.arc","ch","211819","211819","base","76096","not_present_in_gbm_archive_lookup_index"
"ch/211820_vfx.arc","ch","211820_vfx","211820","vfx","382432","not_present_in_gbm_archive_lookup_index"
"ch/211820.arc","ch","211820","211820","base","60176","not_present_in_gbm_archive_lookup_index"
"ch/211822_vfx.arc","ch","211822_vfx","211822","vfx","365936","not_present_in_gbm_archive_lookup_index"
"ch/211822.arc","ch","211822","211822","base","74440","not_present_in_gbm_archive_lookup_index"
"ch/211823_vfx.arc","ch","211823_vfx","211823","vfx","373904","not_present_in_gbm_archive_lookup_index"
"ch/211823.arc","ch","211823","211823","base","69664","not_present_in_gbm_archive_lookup_index"
"ch/211825_vfx.arc","ch","211825_vfx","211825","vfx","382416","not_present_in_gbm_archive_lookup_index"
"ch/211825.arc","ch","211825","211825","base","63640","not_present_in_gbm_archive_lookup_index"
"ch/211826_vfx.arc","ch","211826_vfx","211826","vfx","373736","not_present_in_gbm_archive_lookup_index"
"ch/211826.arc","ch","211826","211826","base","56872","not_present_in_gbm_archive_lookup_index"
"ch/211827_vfx.arc","ch","211827_vfx","211827","vfx","354792","not_present_in_gbm_archive_lookup_index"
"ch/211827.arc","ch","211827","211827","base","74096","not_present_in_gbm_archive_lookup_index"
"ch/211828_vfx.arc","ch","211828_vfx","211828","vfx","377512","not_present_in_gbm_archive_lookup_index"
"ch/211828.arc","ch","211828","211828","base","56648","not_present_in_gbm_archive_lookup_index"
"ch/211829_vfx.arc","ch","211829_vfx","211829","vfx","138408","not_present_in_gbm_archive_lookup_index"
"ch/211829.arc","ch","211829","211829","base","196736","not_present_in_gbm_archive_lookup_index"
"ch/211830_vfx.arc","ch","211830_vfx","211830","vfx","373904","not_present_in_gbm_archive_lookup_index"
"ch/211830.arc","ch","211830","211830","base","70168","not_present_in_gbm_archive_lookup_index"
"ch/211831_vfx.arc","ch","211831_vfx","211831","vfx","387624","not_present_in_gbm_archive_lookup_index"
"ch/211831.arc","ch","211831","211831","base","72232","not_present_in_gbm_archive_lookup_index"
"ch/211832_vfx.arc","ch","211832_vfx","211832","vfx","373968","not_present_in_gbm_archive_lookup_index"
"ch/211832.arc","ch","211832","211832","base","71408","not_present_in_gbm_archive_lookup_index"
"ch/211833_vfx.arc","ch","211833_vfx","211833","vfx","139640","not_present_in_gbm_archive_lookup_index"
"ch/211833.arc","ch","211833","211833","base","111752","not_present_in_gbm_archive_lookup_index"
"ch/211834_vfx.arc","ch","211834_vfx","211834","vfx","378368","not_present_in_gbm_archive_lookup_index"
"ch/211834.arc","ch","211834","211834","base","73744","not_present_in_gbm_archive_lookup_index"
"ch/211835_vfx.arc","ch","211835_vfx","211835","vfx","469344","not_present_in_gbm_archive_lookup_index"
"ch/211835.arc","ch","211835","211835","base","169912","not_present_in_gbm_archive_lookup_index"
"ch/211836_vfx.arc","ch","211836_vfx","211836","vfx","326904","not_present_in_gbm_archive_lookup_index"
"ch/211836.arc","ch","211836","211836","base","49344","not_present_in_gbm_archive_lookup_index"
"ch/211837_vfx.arc","ch","211837_vfx","211837","vfx","365960","not_present_in_gbm_archive_lookup_index"
"ch/211837.arc","ch","211837","211837","base","76384","not_present_in_gbm_archive_lookup_index"
"ch/211838_vfx.arc","ch","211838_vfx","211838","vfx","295464","not_present_in_gbm_archive_lookup_index"
"ch/211838.arc","ch","211838","211838","base","141040","not_present_in_gbm_archive_lookup_index"
"ch/211839_vfx.arc","ch","211839_vfx","211839","vfx","366128","not_present_in_gbm_archive_lookup_index"
"ch/211839.arc","ch","211839","211839","base","69944","not_present_in_gbm_archive_lookup_index"
"ch/211840_vfx.arc","ch","211840_vfx","211840","vfx","397496","not_present_in_gbm_archive_lookup_index"
"ch/211840.arc","ch","211840","211840","base","88400","not_present_in_gbm_archive_lookup_index"
"ch/211841_vfx.arc","ch","211841_vfx","211841","vfx","409960","not_present_in_gbm_archive_lookup_index"
